CODE_GENDER_F,CODE_GENDER_M,CODE_REJECT_REASON_CLIENT_mean,CODE_REJECT_REASON_HC_mean,CODE_REJECT_REASON_LIMIT_mean,CODE_REJECT_REASON_SCOFR_mean,CODE_REJECT_REASON_SCO_mean,CODE_REJECT_REASON_SYSTEM_mean,CODE_REJECT_REASON_VERIF_mean,CODE_REJECT_REASON_XAP_mean,CODE_REJECT_REASON_XNA_mean,EXT_SOURCE_2,EXT_SOURCE_3,FLAG_OWN_CAR_N,FLAG_OWN_CAR_Y,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,TARGET
1,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.4990342442151726,0.2778856891082046,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.3905715677845609,0.7252764347002191,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5098082358500867,0.622922000268356,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.601796210655169,0.7407990879702335,0,1,0,1,0,0,0,0
1,0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.75,0.0,0.6214332961822167,0.6512602186973006,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.549895624697074,0.4812493411434029,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5708752938688691,0.5531646987710016,1,0,0,1,0,0,0,0
1,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5042167600616579,0.5108529061800121,0,1,0,0,0,0,1,1
1,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.4327051901209467,0.5762088360175724,1,0,0,1,0,0,0,0
0,1,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3894790602149465,0.4830501881366946,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3326282157062705,0.4365064990977374,1,0,0,0,0,0,1,0
0,1,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.1464012582206691,0.6528965519806539,1,0,0,0,0,0,1,0
1,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.5607975835764024,0.6092756673894402,1,0,0,0,0,0,1,0
1,0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.6533842886586194,0.5108529061800121,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3430423137687982,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1235161326057024,0.5108529061800121,0,1,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6010361234028033,0.5937175866150576,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7026456830273012,0.5513812618027899,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21046440713596,0.7958031328748403,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7516774333453872,0.7076993447402619,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2744981636912325,0.3859146722745145,1,0,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6796883243116704,0.4920600938649263,1,0,0,0,0,0,1,0
1,0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.5833333333333334,0.0,0.4593090334265962,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6826565120887229,0.1500851762342935,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6712085170545765,0.6769925032909132,1,0,0,0,0,0,1,1
0,1,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.7189376952910298,0.4632753280912678,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5338720118071142,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6308823217259316,0.3360615207658242,1,0,0,1,0,0,0,0
1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.150332899618018,0.4048783643353997,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.2690151063003018,0.6109913280868294,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5267967731731267,0.646329897706246,0,1,0,0,0,0,1,0
0,1,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.6952423042788329,0.5108529061800121,1,0,0,0,1,0,0,0
0,1,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.4652013070111576,0.22009464485041,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.7825175542111851,0.6279908192952864,0,1,0,0,0,0,1,0
1,0,0.0,0.1875,0.0,0.0,0.0625,0.0,0.0,0.75,0.0,0.0386820052949641,0.3893387918468769,1,0,0,0,0,0,1,0
0,1,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.0,0.5383260304310618,0.2103502286944494,1,0,0,0,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3163196406150526,0.7091891096653581,1,0,0,0,0,0,1,0
1,0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,0.7699865382889959,0.3572932680336494,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3732196338893025,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5693746738997837,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3401013451430296,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.3747350341930771,0.6363761710860439,1,0,0,0,0,0,1,0
1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7363289785251946,0.6817058776720116,1,0,0,0,0,0,1,0
0,1,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.5333333333333333,0.0,0.6193321040627854,0.4382813743111921,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4274738647676397,0.6363761710860439,0,1,0,0,0,0,1,1
0,1,0.09523809523809523,0.23809523809523808,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.0,0.0,0.3333333333333333,0.0,0.7009799262868279,0.1276987943727713,0,1,0,0,0,0,1,0
1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.531656543248514,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4952184956555985,0.6690566947824041,0,1,0,1,0,0,0,1
0,1,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.75,0.0,0.4842078097012266,0.3962195720630885,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4917148282427225,0.6446794549585961,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5133215546282894,0.5108529061800121,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2046132405622577,0.3589512285783967,1,0,0,1,0,0,0,0
0,1,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.7162922068923979,0.7062051096536562,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7403886511279374,0.5762088360175724,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6279852229128078,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4846775075214168,0.4489622731076524,1,0,0,1,0,0,0,0
0,1,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.3972854681181884,0.5108529061800121,1,0,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6140855929063816,0.2692857999073816,1,0,0,0,0,0,1,0
1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.7441453065961878,0.363945238612397,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4653318793544078,0.4848514754962666,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30038634398995,0.4614823912998385,0,1,0,0,0,0,1,0
1,0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.7499837332941781,0.4311917977993083,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7160921897644936,0.5108529061800121,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4153552429434931,0.3876253444214701,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7358617014268699,0.5867400085415683,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4734850024334757,0.4507472818545589,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5859700451866221,0.4722533429586386,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2929900366726629,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6749904562759241,0.6925590674998008,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6620874768781869,0.4812493411434029,1,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1614861330417548,0.7610263695502636,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.6506107185732342,0.5531646987710016,1,0,0,1,0,0,0,0
0,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.4438325217360393,0.2340151665320674,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1236416586215339,0.5108529061800121,1,0,0,1,0,0,0,1
1,0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.6770307542436296,0.5136937663039473,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7466229457852914,0.8224987619370829,1,0,0,0,0,0,1,0
1,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.4890916910802664,0.4632753280912678,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4074443540840809,0.5028782772082183,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5299137702881245,0.4471785780453068,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5924800882249049,0.8027454758994178,0,1,0,0,0,0,1,0
0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3444235250297596,0.05384435347241,0,1,0,0,0,0,1,1
0,1,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6952376709460181,0.4329616670974407,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6496855730885756,0.4650692149562261,0,1,0,1,0,0,0,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.7783394984113597,0.7366226976503176,1,0,0,0,0,0,1,0
1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.6580493753032463,0.813917469762627,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7020834025155037,0.3328505641648731,1,0,0,1,0,0,0,0
0,1,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.6272748378253387,0.1385128770585923,1,0,0,0,0,0,1,1
1,0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.3260018709681879,0.4543210601605785,1,0,0,1,0,0,0,0
0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5021284930627437,0.3774042489507649,0,1,0,0,0,0,1,0
0,1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6100356336609101,0.4686596550493113,0,1,0,0,0,0,1,1
0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.315313201626451,0.3001077565791181,0,1,0,1,0,0,0,0
1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.7087404608475192,0.6658549219640212,1,0,0,0,0,0,1,1
0,1,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.625,0.0,0.6694736942712936,0.6512602186973006,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7105427860078986,0.4507472818545589,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5466677483530147,0.5108529061800121,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.535422594350589,0.6738300778602003,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.6550563043437042,0.6413682574954046,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5251011496117948,0.3441550073724169,1,0,0,0,0,0,1,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.7900282250053697,0.5585066276769286,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5707413624825899,0.6879328378491735,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.393239789676971,0.4031416766587513,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.60979630937732,0.7165702448010511,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3551256437854799,0.6785676886853644,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2318881971357951,0.5108529061800121,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5021722274185328,0.6801388218428291,1,0,0,0,0,0,1,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.6347287712371146,0.6075573001388961,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7365199843263099,0.6658549219640212,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7655456627648457,0.5108529061800121,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7729282471309589,0.0604436913265675,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7672291597769716,0.1519345490496476,1,0,0,0,0,0,1,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.6221532489001916,0.5779691187553125,1,0,0,1,0,0,0,0
1,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0756191108717451,0.0811859431667211,1,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4388668335242824,0.3441550073724169,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7050069264937792,0.3296550543128238,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3357080815166666,0.6801388218428291,1,0,0,0,0,0,1,0
1,0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.2755445770106769,0.5108529061800121,1,0,0,0,1,0,0,0
0,1,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.1376761910405362,0.1253078784282391,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.024840197396908,0.213966852261798,0,1,0,0,0,0,1,1
1,0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3607642969177874,0.2750003523983893,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2662377318515153,0.1198779608955348,0,1,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4549893742309753,0.5108529061800121,0,1,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5525516914798332,0.2955826421513093,1,0,0,0,0,0,1,0
1,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.357754131753764,0.6528965519806539,0,1,0,0,1,0,0,0
0,1,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.5763092744000353,0.1852020815902493,1,0,0,0,0,0,1,0
1,0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.6314524762677924,0.2445163919946749,1,0,0,1,0,0,0,0
1,0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.2563908501377025,0.7001838506835805,0,1,0,0,0,0,1,0
1,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2748902790786735,0.4294236843421945,0,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6696091674347294,0.1704461230452281,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.9166666666666666,0.0,0.5657895220782907,0.5108529061800121,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6185739556981683,0.4722533429586386,0,1,0,0,1,0,0,0
1,0,0.0,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.6126646818092386,0.326475210066026,1,0,0,0,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.076728605333782,0.5602843280409464,0,1,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.6366380142288596,0.0576392903477425,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6674722078867837,0.6706517530862718,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.668912148948223,0.5549467685334323,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7422086913985644,0.6528965519806539,1,0,0,0,0,0,1,0
0,1,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.2858978721410488,0.5046813193144684,1,0,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0799651898706234,0.5919766183185521,1,0,0,0,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.233994215612468,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.75,0.0,0.7460184907983727,0.4614823912998385,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6073793169849446,0.5108529061800121,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6327593878298269,0.6296742509538716,1,0,0,1,0,0,0,0
0,1,0.0,0.14285714285714285,0.38095238095238093,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.7282788166736517,0.3457848024695955,0,1,0,0,0,0,1,0
0,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.610560920553647,0.5902333386185574,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0727360637364843,0.4974688893052743,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6416310920791121,0.8106180215523969,0,1,0,0,0,0,1,0
0,1,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.3975473068273912,0.5849900404894085,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7424972841363428,0.6925590674998008,0,1,0,0,0,0,1,0
0,1,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.7697928357378904,0.7597121819739279,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.2939875845022613,0.2525986978339766,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6490283340779857,0.5064842396679806,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6291798736899589,0.5108529061800121,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.516221934298796,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6554218572850649,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.6304238967962696,0.4276573700350293,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.715562845700365,0.5567274263630174,1,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6286593217903471,0.3842068130556564,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3394342028424325,0.5108529061800121,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4691694868754839,0.5849900404894085,0,1,0,0,0,0,1,0
0,1,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.6374116300803246,0.6006575372857061,1,0,0,0,0,1,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6195434568506801,0.8083935912119442,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6455685952620548,0.6347055309763198,1,0,0,1,0,0,0,0
1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6392391780212094,0.5108529061800121,0,1,0,0,0,0,1,1
0,1,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.5454545454545454,0.0,0.6296950266469072,0.4382813743111921,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.5702430469263465,0.2238313174701554,0,1,0,1,0,0,0,0
1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6742032101473874,0.2405414172860865,1,0,0,0,0,0,1,0
0,1,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.2882250484679156,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.640574475107684,0.6279908192952864,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.4691313642854167,0.6956219298394389,0,1,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.3433429951734154,0.5108529061800121,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1262548484921659,0.3589512285783967,0,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6586346918331007,0.7776594425716818,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7301571207312415,0.5280927512030451,1,0,0,0,0,0,1,0
1,0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.875,0.0,0.5462558519321217,0.4920600938649263,1,0,0,0,0,0,1,0
